id,year,month,day,births
1156,1970,7,3,5078
1157,1970,7,3,5438
1158,1970,7,4,4608
1159,1970,7,4,4772
1160,1970,7,5,4492
1161,1970,7,5,4528
1162,1970,7,6,4910
1163,1970,7,6,5608
1164,1970,7,7,5358
1165,1970,7,7,5934
1166,1970,7,8,5298
1167,1970,7,8,5598
1168,1970,7,9,5224
1169,1970,7,9,5492
1170,1970,7,10,5226
1171,1970,7,10,5636
1172,1970,7,11,4566
1173,1970,7,11,5124
1174,1970,7,12,4606
1175,1970,7,12,4578
1176,1970,7,13,5086
1177,1970,7,13,5482
1178,1970,7,14,5620
1179,1970,7,14,6208
1180,1970,7,15,5430
1181,1970,7,15,5648
1182,1970,7,16,5318
1183,1970,7,16,5730
1184,1970,7,17,5334
1185,1970,7,17,5604
1186,1970,7,18,4856
1187,1970,7,18,5110
1188,1970,7,19,4590
1189,1970,7,19,4930
1190,1970,7,20,5348
1191,1970,7,20,5634
1192,1970,7,21,5506
1193,1970,7,21,5942
1194,1970,7,22,5138
1195,1970,7,22,5544
1196,1970,7,23,5340
1197,1970,7,23,5504
1198,1970,7,24,5312
1199,1970,7,24,5644
1200,1970,7,25,4786
1201,1970,7,25,5080
1202,1970,7,26,4508
1203,1970,7,26,4958
1204,1970,7,27,5370
1205,1970,7,27,5682
1206,1970,7,28,5752
1207,1970,7,28,6106
1208,1970,7,29,5556
1209,1970,7,29,5798
1210,1970,7,30,5302
1211,1970,7,30,5754
1212,1970,7,31,5502
1213,1970,7,31,5798
1214,1970,7,99,106
1215,1970,7,99,120
1216,1970,8,1,4966
1217,1970,8,1,5450
1218,1970,8,2,4480
1219,1970,8,2,4802
1220,1970,8,3,5420
1221,1970,8,3,5760
1222,1970,8,4,5346
1223,1970,8,4,5834
1224,1970,8,5,5332
1225,1970,8,5,5540
1226,1970,8,6,5308
1227,1970,8,6,5528
1228,1970,8,7,5376
1229,1970,8,7,5646
1230,1970,8,8,4914
1231,1970,8,8,5318
1232,1970,8,9,4628
1233,1970,8,9,4830
1234,1970,8,10,5178
1235,1970,8,10,5668
1236,1970,8,11,5554
1237,1970,8,11,6012
1238,1970,8,12,5522
1239,1970,8,12,5962
1240,1970,8,13,5350
1241,1970,8,13,5710
1242,1970,8,14,5656
1243,1970,8,14,5882
1244,1970,8,15,4916
1245,1970,8,15,5320
1246,1970,8,16,4766
1247,1970,8,16,4850
1248,1970,8,17,5404
1249,1970,8,17,5628
1250,1970,8,18,5510
1251,1970,8,18,6138
1252,1970,8,19,5402
1253,1970,8,19,5732
1254,1970,8,20,5340
1255,1970,8,20,5528
1256,1970,8,21,5448
1257,1970,8,21,5602
1258,1970,8,22,4720
1259,1970,8,22,5238
1260,1970,8,23,4494
1261,1970,8,23,4780
1262,1970,8,24,5198
1263,1970,8,24,5258
1264,1970,8,25,5566
1265,1970,8,25,5818
1266,1970,8,26,5560
1267,1970,8,26,5746
1268,1970,8,27,5146
1269,1970,8,27,5518
1270,1970,8,28,5460
1271,1970,8,28,5544
1272,1970,8,29,4802
1273,1970,8,29,5240
1274,1970,8,30,4396
1275,1970,8,30,4996
1276,1970,8,31,5528
1277,1970,8,31,5550
1278,1970,8,99,108
1279,1970,8,99,104
1280,1970,9,1,5506
1281,1970,9,1,5844
1282,1970,9,2,5256
1283,1970,9,2,5680
1284,1970,9,3,5366
1285,1970,9,3,5722
1286,1970,9,4,5574
1287,1970,9,4,5792
1288,1970,9,5,4982
1289,1970,9,5,5234
1290,1970,9,6,4542
1291,1970,9,6,4944
1292,1970,9,7,4658
1293,1970,9,7,4906
1294,1970,9,8,5444
1295,1970,9,8,5866
1296,1970,9,9,5740
1297,1970,9,9,6120
1298,1970,9,10,5540
1299,1970,9,10,6114
1300,1970,9,11,5640
1301,1970,9,11,5952
1302,1970,9,12,4960
1303,1970,9,12,5258
1304,1970,9,13,4750
1305,1970,9,13,4794
1306,1970,9,14,5432
1307,1970,9,14,5872
1308,1970,9,15,5806
1309,1970,9,15,6098
1310,1970,9,16,5558
1311,1970,9,16,6146
1312,1970,9,17,5636
1313,1970,9,17,5836
1314,1970,9,18,5606
1315,1970,9,18,5940
1316,1970,9,19,5134
1317,1970,9,19,5358
1318,1970,9,20,4922
1319,1970,9,20,5054
1320,1970,9,21,5558
1321,1970,9,21,6056
1322,1970,9,22,5986
1323,1970,9,22,6480
1324,1970,9,23,5666
1325,1970,9,23,6132
1326,1970,9,24,5574
1327,1970,9,24,5874
1328,1970,9,25,5750
1329,1970,9,25,6166
1330,1970,9,26,4992
1331,1970,9,26,5412
1332,1970,9,27,4800
1333,1970,9,27,5016
1334,1970,9,28,5642
1335,1970,9,28,5698
1336,1970,9,29,5706
1337,1970,9,29,5858
1338,1970,9,30,5416
1339,1970,9,30,5828
1340,1970,9,31,40
1341,1970,9,31,34
1342,1970,9,99,116
1343,1970,9,99,114
1344,1970,10,1,5364
1345,1970,10,1,5418
1346,1970,10,2,5514
1347,1970,10,2,5696
1348,1970,10,3,5116
1349,1970,10,3,5376
1350,1970,10,4,4544
1351,1970,10,4,4828
1352,1970,10,5,5450
1353,1970,10,5,5598
1354,1970,10,6,5786
1355,1970,10,6,5796
1356,1970,10,7,5404
1357,1970,10,7,5616
1358,1970,10,8,5418
1359,1970,10,8,5354
1360,1970,10,9,5528
1361,1970,10,9,5668
1362,1970,10,10,4824
1363,1970,10,10,4966
1364,1970,10,11,4440
1365,1970,10,11,4774
1366,1970,10,12,5438
1367,1970,10,12,5578
1368,1970,10,13,5530
1369,1970,10,13,5706
1370,1970,10,14,5376
1371,1970,10,14,5506
1372,1970,10,15,5180
1373,1970,10,15,5464
1374,1970,10,16,5156
1375,1970,10,16,5548
1376,1970,10,17,4580
1377,1970,10,17,4910
1378,1970,10,18,4380
1379,1970,10,18,4544
1380,1970,10,19,5028
1381,1970,10,19,5472
1382,1970,10,20,5506
1383,1970,10,20,5632
1384,1970,10,21,5282
1385,1970,10,21,5434
1386,1970,10,22,5002
1387,1970,10,22,5476
1388,1970,10,23,5158
1389,1970,10,23,5496
1390,1970,10,24,4618
1391,1970,10,24,4980
1392,1970,10,25,4458
1393,1970,10,25,4808
1394,1970,10,26,5092
1395,1970,10,26,5524
1396,1970,10,27,5634
1397,1970,10,27,5322
1398,1970,10,28,4844
1399,1970,10,28,5418
1400,1970,10,29,4964
1401,1970,10,29,5158
1402,1970,10,30,5198
1403,1970,10,30,5416
1404,1970,10,31,4730
1405,1970,10,31,4862
1406,1970,10,99,266
1407,1970,10,99,270
1408,1970,11,1,4588
1409,1970,11,1,4482
1410,1970,11,2,5102
1411,1970,11,2,5466
1412,1970,11,3,5446
1413,1970,11,3,5700
1414,1970,11,4,5148
1415,1970,11,4,5474
1416,1970,11,5,5120
1417,1970,11,5,5334
1418,1970,11,6,5294
1419,1970,11,6,5428
1420,1970,11,7,4674
1421,1970,11,7,4786
1422,1970,11,8,4366
1423,1970,11,8,4766
1424,1970,11,9,5226
1425,1970,11,9,5336
1426,1970,11,10,5610
1427,1970,11,10,5718
1428,1970,11,11,5272
1429,1970,11,11,5340
1430,1970,11,12,5098
1431,1970,11,12,5606
1432,1970,11,13,5390
1433,1970,11,13,5460
1434,1970,11,14,4822
1435,1970,11,14,5006
1436,1970,11,15,4514
1437,1970,11,15,4768
1438,1970,11,16,5184
1439,1970,11,16,5506
1440,1970,11,17,5346
1441,1970,11,17,5836
1442,1970,11,18,5274
1443,1970,11,18,5640
1444,1970,11,19,5324
1445,1970,11,19,5504
1446,1970,11,20,5440
1447,1970,11,20,5686
1448,1970,11,21,4862
1449,1970,11,21,5064
1450,1970,11,22,4332
1451,1970,11,22,4594
1452,1970,11,23,5158
1453,1970,11,23,5782
1454,1970,11,24,5514
1455,1970,11,24,5638
1456,1970,11,25,5182
1457,1970,11,25,5360
1458,1970,11,26,4274
1459,1970,11,26,4438
1460,1970,11,27,4880
1461,1970,11,27,5158
1462,1970,11,28,4732
1463,1970,11,28,4938
1464,1970,11,29,4474
1465,1970,11,29,4716
1466,1970,11,30,5402
1467,1970,11,30,5724
1468,1970,11,31,14
1469,1970,11,31,20
1470,1970,11,99,150
1471,1970,11,99,118
1472,1970,12,1,5530
1473,1970,12,1,5798
1474,1970,12,2,5514
1475,1970,12,2,5666
1476,1970,12,3,5110
1477,1970,12,3,5258
1478,1970,12,4,5296
1479,1970,12,4,5576
1480,1970,12,5,4710
1481,1970,12,5,4900
1482,1970,12,6,4480
1483,1970,12,6,4792
1484,1970,12,7,5252
1485,1970,12,7,5468
1486,1970,12,8,5402
1487,1970,12,8,5818
1488,1970,12,9,5190
1489,1970,12,9,5518
1490,1970,12,10,5192
1491,1970,12,10,5564
1492,1970,12,11,5224
1493,1970,12,11,5480
1494,1970,12,12,4948
1495,1970,12,12,5092
1496,1970,12,13,4550
1497,1970,12,13,4654
1498,1970,12,14,5438
1499,1970,12,14,5632
1500,1970,12,15,5682
1501,1970,12,15,6202
1502,1970,12,16,5484
1503,1970,12,16,6102
1504,1970,12,17,5442
1505,1970,12,17,5792
1506,1970,12,18,5728
1507,1970,12,18,5980
1508,1970,12,19,5092
1509,1970,12,19,5426
1510,1970,12,20,4586
1511,1970,12,20,4736
1512,1970,12,21,5494
1513,1970,12,21,5878
1514,1970,12,22,5308
1515,1970,12,22,5700
1516,1970,12,23,4854
1517,1970,12,23,5216
1518,1970,12,24,4532
1519,1970,12,24,4588
1520,1970,12,25,4130
1521,1970,12,25,4360
1522,1970,12,26,4560
1523,1970,12,26,4806
1524,1970,12,27,4506
1525,1970,12,27,4808
1526,1970,12,28,5658
1527,1970,12,28,5982
1528,1970,12,29,6204
1529,1970,12,29,6244
1530,1970,12,30,5820
1531,1970,12,30,6112
1532,1970,12,31,5568
1533,1970,12,31,5642
1534,1970,12,99,184
1535,1970,12,99,220
1536,1971,1,1,4214
1537,1971,1,1,4634
1538,1971,1,2,4460
1539,1971,1,2,4766
1540,1971,1,3,4288
1541,1971,1,3,4510
1542,1971,1,4,4868
1543,1971,1,4,5176
1544,1971,1,5,5012
1545,1971,1,5,5526
1546,1971,1,6,4848
1547,1971,1,6,5298
1548,1971,1,7,4974
1549,1971,1,7,5056
1550,1971,1,8,5182
1551,1971,1,8,5304
1552,1971,1,9,4564
1553,1971,1,9,4716
1554,1971,1,10,4480
1555,1971,1,10,4636
1556,1971,1,11,5310
1557,1971,1,11,5514
1558,1971,1,12,5382
1559,1971,1,12,5682
1560,1971,1,13,5118
1561,1971,1,13,5546
1562,1971,1,14,5030
1563,1971,1,14,5334
1564,1971,1,15,5212
1565,1971,1,15,5662
1566,1971,1,16,4648
1567,1971,1,16,4942
1568,1971,1,17,4400
1569,1971,1,17,4406
1570,1971,1,18,5340
1571,1971,1,18,5634
1572,1971,1,19,5542
1573,1971,1,19,5478
1574,1971,1,20,5176
1575,1971,1,20,5422
1576,1971,1,21,5104
1577,1971,1,21,5388
1578,1971,1,22,5176
1579,1971,1,22,5554
1580,1971,1,23,4778
1581,1971,1,23,5024
1582,1971,1,24,4340
1583,1971,1,24,4654
1584,1971,1,25,5280
1585,1971,1,25,5278
1586,1971,1,26,5424
1587,1971,1,26,5572
1588,1971,1,27,5096
1589,1971,1,27,5346
1590,1971,1,28,4910
1591,1971,1,28,5482
1592,1971,1,29,4944
1593,1971,1,29,5330
1594,1971,1,30,4700
1595,1971,1,30,5072
1596,1971,1,31,4474
1597,1971,1,31,4590
1598,1971,1,99,8
1599,1971,1,99,12
1600,1971,2,1,5056
1601,1971,2,1,5354
1602,1971,2,2,5120
1603,1971,2,2,5684
1604,1971,2,3,5048
1605,1971,2,3,5248
1606,1971,2,4,4872
1607,1971,2,4,5298
1608,1971,2,5,5280
1609,1971,2,5,5588
1610,1971,2,6,4572
1611,1971,2,6,4906
1612,1971,2,7,4402
1613,1971,2,7,4636
1614,1971,2,8,5018
1615,1971,2,8,5248
1616,1971,2,9,5170
1617,1971,2,9,5608
1618,1971,2,10,5210
1619,1971,2,10,5144
1620,1971,2,11,5020
1621,1971,2,11,5352
1622,1971,2,12,5310
1623,1971,2,12,5476
1624,1971,2,13,4524
1625,1971,2,13,4790
1626,1971,2,14,4446
1627,1971,2,14,4622
1628,1971,2,15,4928
1629,1971,2,15,5128
1630,1971,2,16,5178
1631,1971,2,16,5336
1632,1971,2,17,5062
1633,1971,2,17,5380
1634,1971,2,18,4970
1635,1971,2,18,5258
1636,1971,2,19,5040
1637,1971,2,19,5432
1638,1971,2,20,4596
1639,1971,2,20,4906
1640,1971,2,21,4388
1641,1971,2,21,4806
1642,1971,2,22,5148
1643,1971,2,22,5604
1644,1971,2,23,5358
1645,1971,2,23,5424
1646,1971,2,24,5194
1647,1971,2,24,5338
1648,1971,2,25,5008
1649,1971,2,25,5394
1650,1971,2,26,5276
1651,1971,2,26,5462
1652,1971,2,27,4690
1653,1971,2,27,4896
1654,1971,2,28,4388
1655,1971,2,28,4422
1656,1971,2,29,4
1657,1971,2,30,2
1658,1971,2,31,6
1659,1971,2,99,14
1660,1971,2,99,14
1661,1971,3,1,5036
1662,1971,3,1,5244
1663,1971,3,2,5016
1664,1971,3,2,5382
1665,1971,3,3,5312
1666,1971,3,3,5322
1667,1971,3,4,5092
1668,1971,3,4,5234
1669,1971,3,5,5020
1670,1971,3,5,5432
1671,1971,3,6,4660
1672,1971,3,6,4800
1673,1971,3,7,4380
1674,1971,3,7,4364
1675,1971,3,8,4854
1676,1971,3,8,5302
1677,1971,3,9,5142
1678,1971,3,9,5624
1679,1971,3,10,5066
1680,1971,3,10,5404
1681,1971,3,11,5010
1682,1971,3,11,5290
1683,1971,3,12,5092
1684,1971,3,12,5382
1685,1971,3,13,4602
1686,1971,3,13,4806
1687,1971,3,14,4336
1688,1971,3,14,4502
1689,1971,3,15,5132
1690,1971,3,15,5216
1691,1971,3,16,5050
1692,1971,3,16,5388
1693,1971,3,17,4970
1694,1971,3,17,5264
1695,1971,3,18,4780
1696,1971,3,18,5018
1697,1971,3,19,5082
1698,1971,3,19,5394
1699,1971,3,20,4554
1700,1971,3,20,4610
1701,1971,3,21,4222
1702,1971,3,21,4466
1703,1971,3,22,4812
1704,1971,3,22,5330
1705,1971,3,23,5030
1706,1971,3,23,5310
1707,1971,3,24,4844
1708,1971,3,24,4964
1709,1971,3,25,4894
1710,1971,3,25,5060
1711,1971,3,26,4772
1712,1971,3,26,5098
1713,1971,3,27,4282
1714,1971,3,27,4514
1715,1971,3,28,4228
1716,1971,3,28,4444
1717,1971,3,29,4918
1718,1971,3,29,5302
1719,1971,3,30,5160
1720,1971,3,30,5256
1721,1971,3,31,4966
1722,1971,3,31,5258
1723,1971,3,99,10
1724,1971,3,99,8
1725,1971,4,1,4818
1726,1971,4,1,4938
1727,1971,4,2,5020
1728,1971,4,2,5246
1729,1971,4,3,4256
1730,1971,4,3,4620
1731,1971,4,4,4090
1732,1971,4,4,4244
1733,1971,4,5,4940
1734,1971,4,5,5042
1735,1971,4,6,5054
1736,1971,4,6,5388
1737,1971,4,7,4790
1738,1971,4,7,4956
1739,1971,4,8,4822
1740,1971,4,8,4940
1741,1971,4,9,4702
1742,1971,4,9,5054
1743,1971,4,10,4116
1744,1971,4,10,4546
1745,1971,4,11,3900
1746,1971,4,11,4190
1747,1971,4,12,4650
1748,1971,4,12,5056
1749,1971,4,13,4930
1750,1971,4,13,5366
1751,1971,4,14,4814
1752,1971,4,14,5130
1753,1971,4,15,4666
1754,1971,4,15,4944
1755,1971,4,16,4850
1756,1971,4,16,5084
1757,1971,4,17,4376
1758,1971,4,17,4538
1759,1971,4,18,3986
1760,1971,4,18,4194
1761,1971,4,19,4962
1762,1971,4,19,4956
1763,1971,4,20,4874
1764,1971,4,20,5398
1765,1971,4,21,4880
1766,1971,4,21,5068
1767,1971,4,22,4708
1768,1971,4,22,5004
1769,1971,4,23,4698
1770,1971,4,23,5086
1771,1971,4,24,4248
1772,1971,4,24,4590
1773,1971,4,25,3808
1774,1971,4,25,4176
1775,1971,4,26,4800
1776,1971,4,26,5156
1777,1971,4,27,5082
1778,1971,4,27,5390
1779,1971,4,28,4714
1780,1971,4,28,4950
1781,1971,4,29,4658
1782,1971,4,29,5054
1783,1971,4,30,4758
1784,1971,4,30,4994
1785,1971,4,31,4
1786,1971,4,31,2
1787,1971,4,99,16
1788,1971,4,99,14
1789,1971,5,1,4312
1790,1971,5,1,4514
1791,1971,5,2,3884
1792,1971,5,2,4026
1793,1971,5,3,4560
1794,1971,5,3,4812
1795,1971,5,4,4660
1796,1971,5,4,5180
1797,1971,5,5,4474
1798,1971,5,5,4836
1799,1971,5,6,4354
1800,1971,5,6,4802
1801,1971,5,7,4808
1802,1971,5,7,4946
1803,1971,5,8,4228
1804,1971,5,8,4382
1805,1971,5,9,4080
1806,1971,5,9,4178
1807,1971,5,10,4688
1808,1971,5,10,4948
1809,1971,5,11,4756
1810,1971,5,11,5244
1811,1971,5,12,4724
1812,1971,5,12,4994
1813,1971,5,13,4592
1814,1971,5,13,4810
1815,1971,5,14,4574
1816,1971,5,14,5080
1817,1971,5,15,4040
1818,1971,5,15,4384
1819,1971,5,16,3862
1820,1971,5,16,4070
1821,1971,5,17,4726
1822,1971,5,17,5070
1823,1971,5,18,5108
1824,1971,5,18,5234
1825,1971,5,19,4750
1826,1971,5,19,5068
1827,1971,5,20,4658
1828,1971,5,20,4910
1829,1971,5,21,4650
1830,1971,5,21,4830
1831,1971,5,22,4090
1832,1971,5,22,4290
1833,1971,5,23,3734
1834,1971,5,23,4088
1835,1971,5,24,4754
1836,1971,5,24,5044
1837,1971,5,25,4984
1838,1971,5,25,5250
1839,1971,5,26,4616
1840,1971,5,26,5006
1841,1971,5,27,4770
1842,1971,5,27,4782
1843,1971,5,28,4750
1844,1971,5,28,5026
1845,1971,5,29,4222
1846,1971,5,29,4370
1847,1971,5,30,3770
1848,1971,5,30,4114
1849,1971,5,31,3946
1850,1971,5,31,4478
1851,1971,5,99,14
1852,1971,5,99,22
1853,1971,6,1,4852
1854,1971,6,1,5060
1855,1971,6,2,4720
1856,1971,6,2,5106
1857,1971,6,3,4812
1858,1971,6,3,5120
1859,1971,6,4,5114
1860,1971,6,4,5214
1861,1971,6,5,4310
1862,1971,6,5,4634
1863,1971,6,6,4168
1864,1971,6,6,4194
1865,1971,6,7,4624
1866,1971,6,7,5156
1867,1971,6,8,5008
1868,1971,6,8,5024
1869,1971,6,9,4778
1870,1971,6,9,5054
1871,1971,6,10,4616
1872,1971,6,10,4808
1873,1971,6,11,4742
1874,1971,6,11,5072
1875,1971,6,12,4504
1876,1971,6,12,4320
1877,1971,6,13,3984
1878,1971,6,13,4112
1879,1971,6,14,4754
1880,1971,6,14,5056
1881,1971,6,15,4704
1882,1971,6,15,5234
1883,1971,6,16,4756
1884,1971,6,16,4994
1885,1971,6,17,4692
1886,1971,6,17,4696
1887,1971,6,18,5072
1888,1971,6,18,4872
1889,1971,6,19,4282
1890,1971,6,19,4420
1891,1971,6,20,4062
1892,1971,6,20,4132
1893,1971,6,21,4768
1894,1971,6,21,4952
1895,1971,6,22,5026
1896,1971,6,22,5096
1897,1971,6,23,4602
1898,1971,6,23,4998
1899,1971,6,24,4740
1900,1971,6,24,4944
1901,1971,6,25,5024
1902,1971,6,25,5262
1903,1971,6,26,4316
1904,1971,6,26,4620
1905,1971,6,27,3950
1906,1971,6,27,4100
1907,1971,6,28,4840
1908,1971,6,28,5146
1909,1971,6,29,5000
1910,1971,6,29,5132
1911,1971,6,30,4960
1912,1971,6,30,5166
1913,1971,6,31,8
1914,1971,6,99,24
1915,1971,6,99,12
1916,1971,7,1,4906
1917,1971,7,1,5224
1918,1971,7,2,4812
1919,1971,7,2,5202
1920,1971,7,3,4308
1921,1971,7,3,4388
1922,1971,7,4,3898
1923,1971,7,4,4228
1924,1971,7,5,4154
1925,1971,7,5,4492
1926,1971,7,6,5058
1927,1971,7,6,5122
1928,1971,7,7,5172
1929,1971,7,7,5370
1930,1971,7,8,4982
1931,1971,7,8,5194
1932,1971,7,9,4948
1933,1971,7,9,5548
1934,1971,7,10,4396
1935,1971,7,10,4764
1936,1971,7,11,4116
1937,1971,7,11,4358
1938,1971,7,12,4710
1939,1971,7,12,5218
1940,1971,7,13,5008
1941,1971,7,13,5498
1942,1971,7,14,5090
1943,1971,7,14,5404
1944,1971,7,15,4900
1945,1971,7,15,5164
1946,1971,7,16,4990
1947,1971,7,16,5560
1948,1971,7,17,4488
1949,1971,7,17,4936
1950,1971,7,18,4142
1951,1971,7,18,4466
1952,1971,7,19,4828
1953,1971,7,19,5146
1954,1971,7,20,4996
1955,1971,7,20,5464
1956,1971,7,21,4906
1957,1971,7,21,5508
1958,1971,7,22,4930
1959,1971,7,22,5334
1960,1971,7,23,5146
1961,1971,7,23,5394
1962,1971,7,24,4510
1963,1971,7,24,4944
1964,1971,7,25,4120
1965,1971,7,25,4530
1966,1971,7,26,5030
1967,1971,7,26,5226
1968,1971,7,27,5328
1969,1971,7,27,5458
1970,1971,7,28,5034
1971,1971,7,28,5296
1972,1971,7,29,4974
1973,1971,7,29,5300
1974,1971,7,30,5218
1975,1971,7,30,5354
1976,1971,7,31,4512
1977,1971,7,31,4796
1978,1971,7,99,24
1979,1971,7,99,14
1980,1971,8,1,4286
1981,1971,8,1,4288
1982,1971,8,2,5038
1983,1971,8,2,5286
1984,1971,8,3,5222
1985,1971,8,3,5718
1986,1971,8,4,5134
1987,1971,8,4,5398
1988,1971,8,5,5024
1989,1971,8,5,4956
1990,1971,8,6,5046
1991,1971,8,6,5212
1992,1971,8,7,4644
1993,1971,8,7,4804
1994,1971,8,8,4438
1995,1971,8,8,4666
1996,1971,8,9,5012
1997,1971,8,9,5324
1998,1971,8,10,5314
1999,1971,8,10,5850
2000,1971,8,11,5118
2001,1971,8,11,5728
2002,1971,8,12,5050
2003,1971,8,12,5232
2004,1971,8,13,5092
2005,1971,8,13,5276
2006,1971,8,14,4678
2007,1971,8,14,4942
2008,1971,8,15,4414
2009,1971,8,15,4422
2010,1971,8,16,5032
2011,1971,8,16,5146
2012,1971,8,17,5128
2013,1971,8,17,5498
2014,1971,8,18,5090
2015,1971,8,18,5352
2016,1971,8,19,5118
2017,1971,8,19,5268
2018,1971,8,20,5236
2019,1971,8,20,5634
2020,1971,8,21,4788
2021,1971,8,21,4866
2022,1971,8,22,4296
2023,1971,8,22,4570
2024,1971,8,23,5120
2025,1971,8,23,5278
2026,1971,8,24,5304
2027,1971,8,24,5400
2028,1971,8,25,5128
2029,1971,8,25,5206
2030,1971,8,26,5100
2031,1971,8,26,5444
2032,1971,8,27,5142
2033,1971,8,27,5252
2034,1971,8,28,4546
2035,1971,8,28,4978
2036,1971,8,29,4164
2037,1971,8,29,4556
2038,1971,8,30,4866
2039,1971,8,30,5202
2040,1971,8,31,5214
2041,1971,8,31,5552
2042,1971,8,99,16
2043,1971,8,99,20
2044,1971,9,1,5088
2045,1971,9,1,5328
2046,1971,9,2,4990
2047,1971,9,2,5228
2048,1971,9,3,5230
2049,1971,9,3,5558
2050,1971,9,4,4782
2051,1971,9,4,4784
2052,1971,9,5,4342
2053,1971,9,5,4510
2054,1971,9,6,4694
2055,1971,9,6,4558
2056,1971,9,7,5252
2057,1971,9,7,5602
2058,1971,9,8,5402
2059,1971,9,8,5586
2060,1971,9,9,5284
2061,1971,9,9,5698
2062,1971,9,10,5346
2063,1971,9,10,5564
2064,1971,9,11,4716
2065,1971,9,11,4826
2066,1971,9,12,4242
2067,1971,9,12,4674
2068,1971,9,13,5188
2069,1971,9,13,5394
2070,1971,9,14,5444
2071,1971,9,14,5590
2072,1971,9,15,5364
2073,1971,9,15,5352
2074,1971,9,16,5210
2075,1971,9,16,5570
2076,1971,9,17,5246
2077,1971,9,17,5758
2078,1971,9,18,4932
2079,1971,9,18,4950
2080,1971,9,19,4450
2081,1971,9,19,4660
2082,1971,9,20,5280
2083,1971,9,20,5422
2084,1971,9,21,5336
2085,1971,9,21,5728
2086,1971,9,22,5164
2087,1971,9,22,5422
2088,1971,9,23,5336
2089,1971,9,23,5372
2090,1971,9,24,5310
2091,1971,9,24,5552
2092,1971,9,25,4738
2093,1971,9,25,4846
2094,1971,9,26,4610
2095,1971,9,26,4770
2096,1971,9,27,5300
2097,1971,9,27,5486
2098,1971,9,28,5548
2099,1971,9,28,5924
2100,1971,9,29,5410
2101,1971,9,29,5580
2102,1971,9,30,5412
2103,1971,9,30,5496
2104,1971,9,31,2
2105,1971,9,31,14
2106,1971,9,99,34
2107,1971,9,99,50
2108,1971,10,1,5352
2109,1971,10,1,5570
2110,1971,10,2,4950
2111,1971,10,2,4656
2112,1971,10,3,4314
2113,1971,10,3,4486
2114,1971,10,4,5236
2115,1971,10,4,5370
2116,1971,10,5,5244
2117,1971,10,5,5630
2118,1971,10,6,5042
2119,1971,10,6,5302
2120,1971,10,7,5116
2121,1971,10,7,5176
2122,1971,10,8,5128
2123,1971,10,8,5268
2124,1971,10,9,4226
2125,1971,10,9,4844
2126,1971,10,10,4348
2127,1971,10,10,4712
2128,1971,10,11,5062
2129,1971,10,11,5204
2130,1971,10,12,5198
2131,1971,10,12,5332
2132,1971,10,13,5070
2133,1971,10,13,5140
2134,1971,10,14,4906
2135,1971,10,14,5280
2136,1971,10,15,5010
2137,1971,10,15,5170
2138,1971,10,16,4450
2139,1971,10,16,4700
2140,1971,10,17,4300
2141,1971,10,17,4204
2142,1971,10,18,5060
2143,1971,10,18,5138
2144,1971,10,19,5074
2145,1971,10,19,5416
2146,1971,10,20,4810
2147,1971,10,20,5060
2148,1971,10,21,4808
2149,1971,10,21,5182
2150,1971,10,22,4970
2151,1971,10,22,5072
2152,1971,10,23,4318
2153,1971,10,23,4414
2154,1971,10,24,4090
2155,1971,10,24,4326
2156,1971,10,25,4666
2157,1971,10,25,4900
2158,1971,10,26,4922
2159,1971,10,26,5132
2160,1971,10,27,4918
2161,1971,10,27,4978
2162,1971,10,28,4812
2163,1971,10,28,4990
2164,1971,10,29,4804
2165,1971,10,29,5118
2166,1971,10,30,4154
2167,1971,10,30,4460
2168,1971,10,31,4282
2169,1971,10,31,4334
2170,1971,10,99,16
2171,1971,10,99,28
2172,1971,11,1,4596
2173,1971,11,1,5040
2174,1971,11,2,4942
2175,1971,11,2,5024
2176,1971,11,3,4712
2177,1971,11,3,5082
2178,1971,11,4,4692
2179,1971,11,4,4824
2180,1971,11,5,4926
2181,1971,11,5,4936
2182,1971,11,6,4272
2183,1971,11,6,4428
2184,1971,11,7,4064
2185,1971,11,7,4168
2186,1971,11,8,4776
2187,1971,11,8,4964
2188,1971,11,9,5026
2189,1971,11,9,5140
2190,1971,11,10,4774
2191,1971,11,10,4916
2192,1971,11,11,4758
2193,1971,11,11,4802
2194,1971,11,12,5002
2195,1971,11,12,5106
2196,1971,11,13,4396
2197,1971,11,13,4452
2198,1971,11,14,4032
2199,1971,11,14,4326
2200,1971,11,15,4916
2201,1971,11,15,4944
2202,1971,11,16,4882
2203,1971,11,16,5256
2204,1971,11,17,4626
2205,1971,11,17,5100
2206,1971,11,18,4708
2207,1971,11,18,5130
2208,1971,11,19,4922
2209,1971,11,19,5214
2210,1971,11,20,4308
